,article_id,price,prod_name,product_group_name,detail_desc
2550,416157005,0.031230963824943017,Bruce skinny,Garment Lower body,"5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit."
2551,416157011,0.030184322033898252,Bruce skinny 5-pkt,Garment Lower body,"5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit."
2552,416157013,0.029188001784121263,Bruce skinny,Garment Lower body,"5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit."
2553,416157018,0.027378626831370254,Bruce skinny 5-pkt,Garment Lower body,"5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit."
2554,416157019,0.023548123486682743,Bruce skinny 5-pkt,Garment Lower body,"5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit."
2555,416157025,0.03131975578640416,Bruce skinny,Garment Lower body,"5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit."
2556,416157027,0.030547779972964487,Bruce skinny,Garment Lower body,"5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit."
2557,416157028,0.0155762711864406,Bruce skinny 5-pkt,Garment Lower body,"5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit."
2558,416157034,0.02385714285714281,Bruce skinny 5-pkt,Garment Lower body,"5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit."
2559,416157036,0.031554861730597614,Bruce skinny 5-pkt,Garment Lower body,"5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit."
2560,416175013,0.00923563455973537,ALGOT 2-p tights,Garment Lower body,Trousers in soft organic cotton jersey with wide foldover ribbing at the waist and full feet.
2561,416175023,0.0101564537157757,ALGOT 2-p tights,Garment Lower body,Trousers in soft organic cotton jersey with wide foldover ribbing at the waist and full feet.
2562,416175024,0.01290352020860492,ALGOT 2-p tights,Garment Lower body,Trousers in soft organic cotton jersey with wide foldover ribbing at the waist and full feet.
2563,416387001,0.013711864406779649,Ridley Leather Belt,Accessories,Slightly wider leather belt with an antiqued metal buckle. Width 4.5 cm.
2564,416387002,0.029347457627118625,Ridley Leather Belt,Accessories,Slightly wider leather belt with an antiqued metal buckle. Width 4.5 cm.
2565,416511001,0.024104923325262234,Julia Denim Petite Trs,Garment Lower body,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and super-skinny legs."
2566,416511002,0.02033237288135585,Julia Denim Petite Trs,Garment Lower body,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and super-skinny legs."
2567,416511009,0.0213389830508474,Julia Denim Petite Trs,Garment Lower body,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and super-skinny legs."
2568,416511014,0.019111380145278415,Julia Denim Petite Trs,Garment Lower body,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and super-skinny legs."
2569,416511016,0.016655299162752695,Julia Denim Short TRS,Garment Lower body,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and super-skinny legs."
2570,416511021,0.02525269645608623,Julia Denim Petite Trs,Garment Lower body,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and super-skinny legs."
2571,416511026,0.019474576271186376,Julia Denim Short TRS,Garment Lower body,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and super-skinny legs."
2572,416905001,0.0193512385919165,Jaako Knitted Trapper,Accessories,"Hat in a soft knit with earflaps, faux fur details, a sewn-in turn-up at the front and ties under the chin. Fleece lining."
2573,416911001,0.008149934810951697,Ludlow Beanie (1),Accessories,Hat in rib-knit cotton with an appliqué on the front of the turned-up hem.
2574,416961004,0.0271186440677966,Jade Denim Petite Trs,Garment Lower body,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs."
2575,416961006,0.02173728813559315,Jade Denim Petite Trs,Garment Lower body,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs."
2576,416961018,0.023407948568088775,Jade Denim Petite Trs,Garment Lower body,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs."
2577,416961019,0.020180790960451916,Jade Denim Petite Trs,Garment Lower body,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs."
2578,416961021,0.024661016949152452,Jade Denim Short TRS,Garment Lower body,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs."
2579,416961031,0.0237118644067796,Jade Denim Short TRS,Garment Lower body,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs."
2580,416961033,0.026113886410942536,Jade Denim Short TRS,Garment Lower body,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs."
2581,417088003,0.05294915254237285,Long Trucker Jacket,Garment Upper body,"Long jacket in washed denim with a collar, buttons down the front, flap chest pockets with a button and side pockets. 3/4-length sleeves with buttons at the cuffs, and an adjustable tab and button at the sides of the hem."
2582,417088004,0.03859878037844134,Jacket Trucker,Garment Upper body,"Long jacket in washed denim with a collar, buttons down the front, flap chest pockets with a button and side pockets. 3/4-length sleeves with buttons at the cuffs, and an adjustable tab and button at the sides of the hem."
2583,417088006,0.07918396495905539,Jacket Trucker,Garment Upper body,"Long jacket in washed denim with a collar, buttons down the front, flap chest pockets with a button and side pockets. 3/4-length sleeves with buttons at the cuffs, and an adjustable tab and button at the sides of the hem."
2584,417088007,0.08042913901686458,Jacket Trucker,Garment Upper body,"Long jacket in washed denim with a collar, buttons down the front, flap chest pockets with a button and side pockets. 3/4-length sleeves with buttons at the cuffs, and an adjustable tab and button at the sides of the hem."
2585,417427001,0.020815496368038703,Cool Vesper watch,Accessories,"Metal watch with a narrow, adjustable imitation leather strap and metal buckle. Width of strap 1.2 cm, total length 22 cm. Diameter of watch 3.8 cm."
2586,417427005,0.015950234403173415,Classic Vesper watch,Accessories,"Metal watch with a narrow, adjustable imitation leather strap and metal buckle. Width of strap 1.2 cm, total length 22 cm. Diameter of watch 3.8 cm."
2587,417427007,0.017578389830508388,Classic Vesper watch,Accessories,"Metal watch with a narrow, adjustable imitation leather strap and metal buckle. Width of strap 1.2 cm, total length 22 cm. Diameter of watch 3.8 cm."
2588,417427020,0.015001540832049255,Cool Vesper watch,Accessories,"Metal watch with a narrow, adjustable imitation leather strap and metal buckle. Width of strap 1.2 cm, total length 22 cm. Diameter of watch 3.8 cm."
2589,417427026,0.027990093100978733,Classic Vesper watch,Accessories,"Metal watch with a narrow, adjustable imitation leather strap and metal buckle. Width of strap 1.2 cm, total length 22 cm. Diameter of watch 3.8 cm."
2590,417427031,0.018828702417338108,Cool Vesper watch,Accessories,"Metal watch with a narrow, adjustable imitation leather strap and metal buckle. Width of strap 1.2 cm, total length 22 cm. Diameter of watch 3.8 cm."
2591,417427035,0.027894350282485842,Cool Vesper watch,Accessories,"Metal watch with a narrow, adjustable imitation leather strap and metal buckle. Width of strap 1.2 cm, total length 22 cm. Diameter of watch 3.8 cm."
2592,417427037,0.02829898305084744,Cool Vesper watch,Accessories,"Metal watch with a narrow, adjustable imitation leather strap and metal buckle. Width of strap 1.2 cm, total length 22 cm. Diameter of watch 3.8 cm."
2593,417427039,0.024227662690939504,Cool Vesper watch,Accessories,"Metal watch with a narrow, adjustable imitation leather strap and metal buckle. Width of strap 1.2 cm, total length 22 cm. Diameter of watch 3.8 cm."
2594,417427040,0.029127471751412407,Cool Vesper watch,Accessories,"Metal watch with a narrow, adjustable imitation leather strap and metal buckle. Width of strap 1.2 cm, total length 22 cm. Diameter of watch 3.8 cm."
2595,417687001,0.0197796610169491,Smith Push,Underwear,"Push-up bra in mesh-lined lace with underwired, moulded, padded cups for a larger bust and fuller cleavage, narrow adjustable shoulder straps that join at the back and a metal fastener at the front."
2596,417687003,0.0278852905569007,Smith Push,Underwear,"Push-up bra in mesh-lined lace with underwired, moulded, padded cups for a larger bust and fuller cleavage, narrow adjustable shoulder straps that join at the back and a metal fastener at the front."
2597,417773006,0.04998305084745756,Star Wool Coat,Garment Upper body,"Short coat in marled bouclé yarn with a small stand-up collar, dropped shoulders, concealed zip and press-studs down the front and flap welt pockets. Lined."
2598,417773007,0.049517066854990514,Star Wool Coat,Garment Upper body,"Short coat in marled bouclé yarn with a small stand-up collar, dropped shoulders, concealed zip and press-studs down the front and flap welt pockets. Lined."
2599,417855001,0.00930508474576265,Wyatt Window Buckle Belt,Accessories,Leather belt with a metal buckle. Width 4 cm.
2600,417951001,0.012108143318210647,Support 20 den 1p tights,Socks & Tights,"Semi shiny tights that shape the tummy, thighs and calves while also encouraging blood circulation in the legs. Elasticated waist. 20 denier."
2601,417951005,0.012585924628349555,Support 20 den 1p tights,Socks & Tights,"Semi shiny tights that shape the tummy, thighs and calves while also encouraging blood circulation in the legs. Elasticated waist. 20 denier."
2602,418545001,0.010399751963621277,ALGOT 2-p body,Garment Upper body,Wrapover bodysuits in soft organic cotton jersey with long sleeves and press-studs at the side and crotch.
2603,418545020,0.0135423728813559,ALGOT 2-p body,Garment Upper body,Wrapover bodysuits in soft organic cotton jersey with long sleeves and press-studs at the side and crotch.
2604,418545036,0.01094424620874215,ALGOT 2-p body,Garment Upper body,Wrapover bodysuits in soft organic cotton jersey with long sleeves and press-studs at the side and crotch.
2605,418545037,0.01137814143775565,ALGOT 2-p body,Garment Upper body,Wrapover bodysuits in soft organic cotton jersey with long sleeves and press-studs at the side and crotch.
2606,418662007,0.007746973365617371,Big Nick Beanie,Accessories,Double-layer hat in a soft rib knit.
2607,418662008,0.00330508474576265,Big Nick Beanie,Accessories,Double-layer hat in a soft rib knit.
2608,419634001,0.00321375427707486,Sonja Basic Thin Choker,Accessories,"Velvet choker with a metal fastener and ends. Adjustable length, 30-37 cm."
2609,420049002,0.0711694915254237,OL TAGE PQ,Shoes,
2610,420049003,0.09144473417354766,OL TAGE PQ,Shoes,
2611,420264003,0.01063621331128558,Pack Bowtie Pin Pack,Accessories,"Set with a bow tie and lapel pin. Pre-tied bow tie in a jacquard weave with an adjustable strap and fastening at the back. Metal lapel pin with a decorative flower in jacquard-weave fabric. Length of pin 7cm, width of bow tie 12 cm."
2612,420378005,0.008457627118644,Leia lap top case,Accessories,"Laptop sleeve with a zip at the top. Lined. Size 2x26x34 cm. Fits laptops up to 13""."
2613,420387004,0.020548022598869998,Harrison SP Andes,Underwear,"Push-up bra with lace-covered, underwired, thickly padded cups that maximise the bust for a fuller cleavage, narrow adjustable shoulder straps and a narrow fastener at the back with two pairs of hooks and eyes."
2614,420387005,0.0338813559322033,Harrison superpush,Underwear,"Push-up bra with lace-covered, underwired, thickly padded cups that maximise the bust for a fuller cleavage, narrow adjustable shoulder straps and a narrow fastener at the back with two pairs of hooks and eyes."
