,item,similar_items
3031,447694002,"[447694002, 447694008, 454544002, 380193006, 454544010]"
3032,447694008,"[447694008, 447694002, 454544002, 380193006, 454544010]"
3033,447694009,"[447694009, 447694015, 447694017, 447694002, 447694018]"
3034,447694015,"[447694002, 447694008, 380193006, 380193015, 454544010]"
3035,447694017,"[447694002, 447694008, 380193006, 380193015, 454544010]"
3036,447694018,"[447694002, 447694008, 380193006, 380193015, 454544002]"
3037,447795001,"[447795001, 447795004, 156224002, 480093001, 483597002]"
3038,447795004,"[447795004, 447795001, 483597002, 156224002, 483597003]"
3039,448262029,"[448262029, 448262039, 448262042, 448262046, 448262045]"
3040,448262037,"[448262037, 448262038, 448262040, 448262041, 448262044]"
3041,448262038,"[448262038, 448262037, 448262040, 448262041, 448262044]"
3042,448262039,"[448262039, 448262042, 448262029, 448262045, 448262046]"
3043,448262040,"[448262040, 448262041, 448262044, 448262038, 448262037]"
3044,448262041,"[448262040, 448262041, 448262044, 448262038, 448262037]"
3045,448262042,"[448262039, 448262042, 448262029, 448262045, 448262046]"
3046,448262044,"[448262040, 448262041, 448262044, 448262038, 448262037]"
3047,448262045,"[448262045, 448262046, 448262039, 448262042, 448262029]"
3048,448262046,"[448262046, 448262045, 448262029, 448262039, 448262042]"
3049,448509001,"[448509001, 448509017, 448509020, 448509027, 448509031]"
3050,448509009,"[448509009, 448509024, 448509028, 448509014, 448509019]"
3051,448509013,"[448509013, 448509026, 448509014, 448509015, 448509019]"
3052,448509014,"[448509014, 448509028, 448509019, 448509026, 448509009]"
3053,448509015,"[448509035, 448509014, 448509026, 448509028, 448509019]"
3054,448509017,"[448509001, 448509017, 448509020, 448509027, 448509031]"
3055,448509018,"[448509009, 448509024, 448509028, 448509014, 448509019]"
3056,448509019,"[448509019, 448509024, 448509014, 448509026, 448509009]"
3057,448509020,"[448509020, 448509001, 448509017, 448509027, 448509031]"
3058,448509024,"[448509024, 448509019, 448509009, 448509014, 448509026]"
3059,448509025,"[448509025, 448509029, 448509009, 448509024, 448509028]"
3060,448509026,"[448509026, 448509014, 448509019, 448509024, 448509028]"
3061,448509027,"[448509027, 448509020, 448509001, 448509017, 448509031]"
3062,448509028,"[448509028, 448509014, 448509009, 448509019, 448509026]"
3063,448509029,"[448509029, 448509025, 448509028, 448509014, 448509009]"
3064,448509030,"[448509030, 448509035, 448509014, 448509026, 448509028]"
3065,448509031,"[448509031, 448509020, 448509027, 448509001, 448509017]"
3066,448509035,"[448509035, 448509014, 448509026, 448509028, 448509019]"
3067,448515001,"[448515001, 448515019, 448515012, 448515027, 448515031]"
3068,448515012,"[448515012, 448515027, 448515001, 448515034, 448515031]"
3069,448515018,"[448515018, 448515036, 448515033, 448515023, 416511009]"
3070,448515019,"[448515019, 448515001, 448515027, 448515012, 448515031]"
3071,448515023,"[448515023, 448515033, 448515018, 448515036, 416511001]"
3072,448515026,"[448515026, 448515019, 448515001, 448515027, 448515012]"
3073,448515027,"[448515027, 448515012, 448515001, 448515031, 448515034]"
3074,448515031,"[448515031, 448515034, 448515027, 448515001, 448515012]"
3075,448515033,"[448515033, 448515023, 448515018, 448515036, 416511001]"
3076,448515034,"[448515034, 448515031, 448515012, 448515027, 448515001]"
3077,448515036,"[448515018, 448515036, 448515033, 448515023, 416511009]"
3078,448831026,"[448831026, 411569002, 392220001, 411569001, 351098028]"
3079,449099020,"[449099020, 449099024, 333159002, 449099026, 424468004]"
3080,449099024,"[449099024, 449099020, 333159002, 424468004, 449099026]"
3081,449099026,"[449099026, 449099043, 449099024, 449099020, 449099037]"
3082,449099037,"[449099037, 449099043, 449099026, 449099024, 449099020]"
3083,449099043,"[449099043, 449099037, 449099026, 449099024, 449099020]"
3084,449123002,"[449123002, 449123028, 449123026, 290675006, 145872037]"
3085,449123026,"[449123026, 449123028, 290675006, 449123002, 156610001]"
3086,449123028,"[449123028, 449123026, 449123002, 290675006, 145872043]"
3087,449123036,"[449123036, 449123052, 145872052, 449123026, 449123028]"
3088,449123052,"[449123036, 449123052, 145872052, 449123026, 449123028]"
3089,449175002,"[449175003, 485673033, 485673023, 485548001, 485673041]"
3090,449175003,"[449175003, 449175002, 449175004, 485548020, 485548007]"
3091,449175004,"[449175003, 485673023, 485673041, 485673033, 485746002]"
3092,449192001,"[449192003, 453272014, 453272033, 453272051, 453272053]"
3093,449192003,"[449192003, 453272014, 453272033, 453272051, 453272053]"
3094,449263003,"[449263003, 449263005, 449263041, 449263043, 449263033]"
3095,449263004,"[449263004, 449263005, 449263043, 449263003, 449263033]"
3096,449263005,"[449263005, 449263003, 449263043, 449263033, 449263041]"
3097,449263023,"[449263023, 449263034, 449263044, 449263042, 449263033]"
3098,449263024,"[449263024, 449263030, 449263028, 449263031, 449263038]"
3099,449263027,"[449263027, 449263038, 449263042, 449263031, 449263028]"
3100,449263028,"[449263028, 449263031, 449263038, 449263027, 449263042]"
3101,449263030,"[449263030, 449263024, 449263028, 449263031, 449263038]"
3102,449263031,"[449263031, 449263028, 449263038, 449263027, 449263042]"
3103,449263033,"[449263033, 449263043, 449263005, 449263041, 449263003]"
3104,449263034,"[449263034, 449263044, 449263023, 449263042, 449263033]"
3105,449263038,"[449263038, 449263027, 449263042, 449263028, 449263031]"
3106,449263041,"[449263041, 449263003, 449263043, 449263005, 449263033]"
3107,449263042,"[449263042, 449263038, 449263023, 449263028, 449263034]"
3108,449263043,"[449263043, 449263005, 449263003, 449263033, 449263041]"
3109,449263044,"[449263034, 449263044, 449263023, 449263042, 449263033]"
3110,449555004,"[449555004, 449555006, 397807002, 421941007, 392938002]"
3111,449555006,"[449555004, 449555006, 397807002, 421941007, 392938002]"
3112,449570010,"[449570010, 449570036, 449570041, 449570030, 449570040]"
3113,449570014,"[449570014, 449570063, 449570015, 449570050, 449570061]"
3114,449570015,"[449570015, 449570050, 449570061, 449570014, 449570063]"
3115,449570017,"[449570017, 449570055, 449570015, 449570050, 449570061]"
3116,449570018,"[449570018, 449570030, 449570040, 449570056, 449570048]"
3117,449570020,"[449570020, 449570038, 449570067, 449570054, 449570064]"
3118,449570027,"[449570027, 449570062, 449570015, 449570035, 449570050]"
3119,449570028,"[449570028, 449570054, 449570064, 449570020, 449570038]"
3120,449570030,"[449570030, 449570040, 449570056, 449570018, 449570010]"
3121,449570032,"[449570032, 449570042, 449570017, 449570055, 449570015]"
3122,449570034,"[449570034, 449570057, 449570053, 449570036, 449570041]"
3123,449570035,"[449570035, 449570052, 449570062, 449570053, 449570027]"
3124,449570036,"[449570036, 449570041, 449570010, 449570030, 449570040]"
3125,449570038,"[449570020, 449570038, 449570067, 449570054, 449570064]"
3126,449570040,"[449570030, 449570040, 449570056, 449570018, 449570010]"
3127,449570041,"[449570036, 449570041, 449570010, 449570030, 449570040]"
3128,449570042,"[449570042, 449570032, 449570017, 449570055, 449570015]"
3129,449570048,"[449570048, 449570018, 449570020, 449570038, 449570067]"
3130,449570050,"[449570015, 449570050, 449570061, 449570014, 449570063]"
3131,449570052,"[449570052, 449570035, 449570062, 449570053, 449570057]"
3132,449570053,"[449570053, 449570034, 449570030, 449570040, 449570056]"
3133,449570054,"[449570054, 449570064, 449570020, 449570038, 449570067]"
3134,449570055,"[449570055, 449570017, 449570015, 449570050, 449570061]"
3135,449570056,"[449570030, 449570040, 449570056, 449570018, 449570010]"
3136,449570057,"[449570057, 449570034, 449570062, 449570052, 449570027]"
3137,449570061,"[449570015, 449570050, 449570061, 449570014, 449570063]"
3138,449570062,"[449570062, 449570027, 449570035, 449570057, 449570052]"
3139,449570063,"[449570014, 449570063, 449570015, 449570050, 449570061]"
3140,449570064,"[449570054, 449570064, 449570020, 449570038, 449570067]"
3141,449570067,"[449570020, 449570038, 449570067, 449570054, 449570064]"
3142,449648007,"[186262013, 214844002, 214844008, 478646001, 453453032]"
3143,449744019,"[449744019, 449744020, 442345028, 442345024, 442345027]"
3144,449744020,"[449744020, 449744019, 442345028, 442345019, 442345024]"
3145,449897001,"[449897001, 449897018, 400342025, 400342037, 449897013]"
3146,449897013,"[449897013, 449897001, 449897018, 400342025, 400342037]"
3147,449897015,"[449897015, 449897040, 400342003, 449897048, 397068015]"
3148,449897018,"[449897001, 449897018, 400342025, 400342037, 449897013]"
3149,449897040,"[449897040, 449897015, 400342003, 449897048, 397068015]"
3150,449897042,"[449897042, 449897013, 449897001, 449897018, 400342015]"
3151,449897048,"[449897048, 449897040, 449897015, 400342003, 397068014]"
3152,449897049,"[449897049, 449897050, 449897042, 449897001, 449897018]"
3153,449897050,"[449897049, 449897050, 449897042, 449897001, 449897018]"
3154,450056005,"[450056005, 484398056, 484398024, 484398068, 484398023]"
3155,450056007,"[450056007, 484398014, 484398023, 484398056, 484398068]"
3156,450056008,"[450056008, 484398001, 484398005, 484398018, 484398021]"
3157,450333001,"[450333001, 459307001, 339252009, 450333003, 470361001]"
3158,450333003,"[450333003, 459307001, 470361001, 339252009, 339252007]"
3159,450604004,"[450604004, 450604022, 450604008, 450604021, 450604009]"
3160,450604007,"[450604007, 450604009, 450604021, 450604022, 450604004]"
3161,450604008,"[450604008, 450604022, 450604004, 450604021, 450604009]"
3162,450604009,"[450604009, 450604021, 450604007, 450604022, 450604004]"
3163,450604021,"[450604021, 450604009, 450604007, 450604022, 450604004]"
3164,450604022,"[450604022, 450604004, 450604008, 450604021, 450604009]"
3165,450662006,"[450662006, 426019008, 450662010, 426019007, 445865001]"
3166,450662010,"[450662010, 426019007, 450662006, 426019008, 445865001]"
3167,450780006,"[450780006, 450780009, 450780008, 384654011, 384654004]"
3168,450780008,"[450780008, 450780006, 450780009, 384654011, 384654004]"
3169,450780009,"[450780009, 450780006, 450780008, 384654011, 449263004]"
3170,450932007,"[450932007, 450932009, 189691067, 464363015, 464363016]"
3171,450932009,"[450932009, 450932007, 464363016, 189691033, 189691044]"
3172,451019010,"[451019010, 443860021, 443860013, 443860054, 443860044]"
3173,451209001,"[292453013, 378719001, 296375018, 342840001, 292453025]"
3174,451209006,"[451209006, 292453031, 296366032, 296366024, 433774009]"
3175,451229014,"[451229014, 451229044, 451229042, 427159027, 397068015]"
3176,451229042,"[451229042, 427159027, 451229014, 451229044, 397068015]"
3177,451229044,"[451229014, 451229044, 451229042, 427159027, 397068015]"
3178,451229049,"[451229049, 427159006, 427159023, 397068012, 397068001]"
3179,451243004,"[451243004, 451243005, 451243013, 451243014, 451243012]"
3180,451243005,"[451243005, 451243004, 451243012, 451243013, 451243006]"
3181,451243006,"[451243006, 451243014, 451243013, 451243012, 451243004]"
3182,451243012,"[451243012, 451243013, 451243006, 451243014, 451243004]"
3183,451243013,"[451243013, 451243012, 451243006, 451243014, 451243004]"
3184,451243014,"[451243014, 451243006, 451243013, 451243012, 451243004]"
3185,451271005,"[451271005, 260736025, 260736029, 260736032, 260736033]"
3186,451286002,"[451402002, 416157013, 416157019, 219075028, 416157025]"
3187,451290003,"[451290003, 451290008, 452516007, 451290005, 451290015]"
3188,451290005,"[451290005, 451290010, 452516012, 451290003, 451290008]"
3189,451290006,"[451290006, 451290009, 452516005, 451290003, 451290008]"
3190,451290008,"[451290008, 451290003, 452516007, 451290010, 451290005]"
3191,451290009,"[451290006, 451290009, 452516005, 451290003, 451290008]"
3192,451290010,"[451290010, 451290005, 452516012, 451290008, 451290003]"
3193,451290015,"[451290015, 452516016, 451290003, 451290008, 451290005]"
3194,451294002,"[451294002, 366859024, 366859017, 366859023, 366859034]"
3195,451380001,"[451380024, 416157003, 416157025, 416157019, 416157013]"
3196,451380003,"[451380003, 451380012, 451380008, 451380032, 416157027]"
3197,451380008,"[451380008, 451380003, 451380012, 451380032, 416157027]"
3198,451380009,"[451380024, 416157003, 416157025, 416157019, 416157013]"
3199,451380011,"[451380024, 416157003, 416157013, 416157025, 416157019]"
3200,451380012,"[451380003, 451380012, 451380008, 451380032, 416157027]"
3201,451380016,"[451380024, 416157025, 416157019, 416157013, 416157003]"
3202,451380024,"[451380024, 416157003, 416157013, 416157025, 416157019]"
3203,451380026,"[451380024, 416157003, 416157025, 416157019, 416157013]"
3204,451380032,"[451380032, 451380008, 451380003, 451380012, 416157027]"
3205,451402002,"[451402002, 416157013, 416157019, 416157025, 416157003]"
3206,451541006,"[451541006, 386859061, 386859050, 386859026, 386859053]"
3207,451556008,"[451556008, 451556009, 466891001, 466891002, 242354009]"
3208,451556009,"[451556008, 451556009, 466891001, 466891002, 242354009]"
3209,451599002,"[451599002, 412664013, 412664020, 315497012, 315497018]"
3210,451599003,"[451599003, 412664001, 412664020, 412664013, 451599002]"
3211,451650001,"[451650001, 411413001, 411413002, 411413022, 411413008]"
3212,451704003,"[451704003, 348442015, 445358012, 294008047, 294008056]"
3213,451720003,"[451720003, 342434002, 315497001, 322322010, 342434007]"
3214,451720010,"[451720010, 451720014, 300696001, 351182003, 351182006]"
3215,451720011,"[451720011, 342434003, 342434007, 322322009, 451720003]"
3216,451720014,"[451720014, 351182003, 351182006, 451720010, 300696001]"
3217,451744001,"[451744001, 451744005, 451744018, 451744006, 451744015]"
3218,451744005,"[451744005, 451744001, 451744018, 451744006, 451744015]"
3219,451744006,"[451744006, 451744015, 451744018, 451744001, 451744005]"
3220,451744015,"[451744006, 451744015, 451744018, 451744001, 451744005]"
3221,451744018,"[451744018, 451744001, 451744006, 451744015, 451744005]"
3222,451774001,"[451774001, 451774002, 457039003, 457039007, 482217001]"
3223,451774002,"[451774002, 451774001, 457039003, 457039007, 482217001]"
3224,452486003,"[452486003, 481912039, 452616001, 452616009, 481912036]"
3225,452486005,"[452486005, 481912027, 481912028, 481912036, 481912023]"
3226,452511001,"[386463006, 478646001, 292453025, 292453031, 186262013]"
3227,452511002,"[386463006, 478646001, 292453025, 292453031, 186262013]"
3228,452511003,"[386463006, 478646001, 292453025, 292453031, 214844008]"
3229,452516005,"[452516005, 451290006, 451290009, 452516007, 452516016]"
3230,452516007,"[452516007, 451290008, 451290003, 452516012, 452516016]"
3231,452516012,"[452516012, 451290010, 451290005, 452516007, 452516016]"
3232,452516016,"[452516016, 451290015, 452516007, 452516012, 451290008]"
3233,452616001,"[452616001, 452616009, 483283022, 482031033, 452616010]"
3234,452616002,"[452616002, 482031032, 452616010, 483283022, 482031033]"
3235,452616009,"[452616001, 452616009, 483283022, 482031033, 452616010]"
3236,452616010,"[452616010, 452616002, 482031032, 483283022, 482031033]"
3237,452618001,"[324946001, 457466001, 408647009, 436261001, 123173001]"
3238,452717001,"[452717001, 452717007, 442915010, 442915013, 452717006]"
3239,452717006,"[452717006, 485591001, 442915001, 452717001, 452717007]"
3240,452717007,"[452717001, 452717007, 442915010, 442915013, 452717006]"
3241,452818001,"[452818029, 452818011, 301227019, 467738002, 486723001]"
3242,452818011,"[452818011, 452818029, 301227019, 467738002, 486723001]"
3243,452818021,"[452818029, 452818011, 301227019, 467738002, 486723001]"
3244,452818029,"[452818029, 452818011, 301227019, 467738002, 486723001]"
3245,452818031,"[452818011, 452818029, 301227019, 467738003, 467738002]"
3246,452818034,"[452818029, 452818011, 301227019, 467738003, 467738002]"
3247,452851006,"[452851006, 452851033, 452851009, 452851017, 452851023]"
3248,452851009,"[452851009, 452851017, 452851006, 452851023, 452851033]"
